filename,width,height,class,xmin,ymin,xmax,ymax
add1.12.jpg,1008,756,3,87,24,224,205
add1.12.jpg,1008,756,3,433,39,510,189
add1.12.jpg,1008,756,-,287,72,371,127
add1.12.jpg,1008,756,=,603,57,700,151
add1.12.jpg,1008,756,0,728,48,846,179
add1.12.jpg,1008,756,+,905,71,994,193
add1.12.jpg,1008,756,8,91,258,204,421
add1.12.jpg,1008,756,x,281,294,362,381
add1.12.jpg,1008,756,2,424,250,546,428
add1.12.jpg,1008,756,div,582,269,666,358
add1.12.jpg,1008,756,1,723,233,817,394
add1.12.jpg,1008,756,^,893,229,969,324
add1.12.jpg,1008,756,7,97,471,215,628
add1.12.jpg,1008,756,>,269,447,388,615
add1.12.jpg,1008,756,<,423,457,541,618
add1.12.jpg,1008,756,5,573,426,685,598
add1.12.jpg,1008,756,4,738,429,829,587
add1.12.jpg,1008,756,9,871,422,958,570
n.5.jpg,1008,756,n,134,64,240,192
n.5.jpg,1008,756,n,312,54,481,209
n.5.jpg,1008,756,n,520,63,626,195
n.5.jpg,1008,756,n,654,70,757,195
n.5.jpg,1008,756,n,809,87,900,197
n.5.jpg,1008,756,n,132,239,248,388
n.5.jpg,1008,756,n,285,252,403,398
n.5.jpg,1008,756,n,459,240,573,395
n.5.jpg,1008,756,n,616,233,728,429
n.5.jpg,1008,756,n,797,252,882,427
n.5.jpg,1008,756,n,136,468,238,585
n.5.jpg,1008,756,n,283,453,393,597
n.5.jpg,1008,756,n,451,456,542,597
n.5.jpg,1008,756,n,598,481,704,616
n.5.jpg,1008,756,n,739,474,881,627
7.3.jpg,1008,756,7,339,26,493,263
7.3.jpg,1008,756,7,557,88,654,270
7.3.jpg,1008,756,7,671,99,734,276
7.3.jpg,1008,756,7,748,122,793,286
7.3.jpg,1008,756,7,798,134,841,295
7.3.jpg,1008,756,7,339,307,460,513
7.3.jpg,1008,756,7,520,294,603,475
7.3.jpg,1008,756,7,620,303,688,466
7.3.jpg,1008,756,7,705,293,758,446
7.3.jpg,1008,756,7,765,306,815,436
7.3.jpg,1008,756,7,346,527,466,720
7.3.jpg,1008,756,7,489,495,586,659
7.3.jpg,1008,756,7,597,481,679,650
7.3.jpg,1008,756,7,685,463,736,601
7.3.jpg,1008,756,7,752,452,816,581
(.7.jpg,1008,756,(,146,69,258,234
(.7.jpg,1008,756,(,286,59,416,256
(.7.jpg,1008,756,(,477,66,571,252
(.7.jpg,1008,756,(,621,71,724,253
(.7.jpg,1008,756,(,779,75,859,251
(.7.jpg,1008,756,(,176,262,273,426
(.7.jpg,1008,756,(,342,277,446,446
(.7.jpg,1008,756,(,471,276,588,448
(.7.jpg,1008,756,(,639,263,729,458
(.7.jpg,1008,756,(,769,277,853,481
(.7.jpg,1008,756,(,171,468,277,634
(.7.jpg,1008,756,(,344,468,477,633
(.7.jpg,1008,756,(,509,471,580,626
(.7.jpg,1008,756,(,651,481,746,624
(.7.jpg,1008,756,(,800,504,874,642
1.5.jpg,1008,756,1,136,69,213,262
1.5.jpg,1008,756,1,298,69,397,262
1.5.jpg,1008,756,1,450,57,552,253
1.5.jpg,1008,756,1,626,52,713,251
1.5.jpg,1008,756,1,799,33,892,252
1.5.jpg,1008,756,1,163,295,234,457
1.5.jpg,1008,756,1,306,268,399,441
1.5.jpg,1008,756,1,476,268,554,416
1.5.jpg,1008,756,1,639,263,727,412
1.5.jpg,1008,756,1,791,257,876,413
1.5.jpg,1008,756,1,182,479,256,657
1.5.jpg,1008,756,1,339,473,432,641
1.5.jpg,1008,756,1,499,442,586,618
1.5.jpg,1008,756,1,646,433,727,599
1.5.jpg,1008,756,1,810,441,866,616
=.8.jpg,1008,756,=,392,342,459,386
=.8.jpg,1008,756,=,465,346,511,388
=.8.jpg,1008,756,=,516,344,566,381
=.8.jpg,1008,756,=,568,341,611,382
=.8.jpg,1008,756,=,618,339,668,383
=.8.jpg,1008,756,=,383,397,439,445
=.8.jpg,1008,756,=,447,394,487,435
=.8.jpg,1008,756,=,495,388,542,434
=.8.jpg,1008,756,=,556,386,598,434
=.8.jpg,1008,756,=,611,380,670,445
=.8.jpg,1008,756,=,386,470,447,523
=.8.jpg,1008,756,=,445,466,505,524
=.8.jpg,1008,756,=,501,465,553,522
=.8.jpg,1008,756,=,562,460,616,526
=.8.jpg,1008,756,=,618,459,686,528
>.11.jpg,1008,756,>,282,140,374,310
>.11.jpg,1008,756,>,395,152,465,293
>.11.jpg,1008,756,>,480,165,518,293
>.11.jpg,1008,756,>,524,174,558,287
>.11.jpg,1008,756,>,564,180,588,287
>.11.jpg,1008,756,>,279,330,356,485
>.11.jpg,1008,756,>,381,328,439,438
>.11.jpg,1008,756,>,451,320,499,430
>.11.jpg,1008,756,>,507,315,542,401
>.11.jpg,1008,756,>,551,310,577,404
>.11.jpg,1008,756,>,279,495,338,632
>.11.jpg,1008,756,>,360,474,422,589
>.11.jpg,1008,756,>,433,456,475,562
>.11.jpg,1008,756,>,487,440,522,545
>.11.jpg,1008,756,>,522,429,564,526
x.12.jpg,1008,756,x,162,173,201,242
x.12.jpg,1008,756,x,212,163,279,236
x.12.jpg,1008,756,x,301,159,356,242
x.12.jpg,1008,756,x,376,153,453,245
x.12.jpg,1008,756,x,457,154,547,244
x.12.jpg,1008,756,x,182,276,232,366
x.12.jpg,1008,756,x,250,280,300,379
x.12.jpg,1008,756,x,320,299,373,381
x.12.jpg,1008,756,x,400,289,460,386
x.12.jpg,1008,756,x,476,293,564,405
x.12.jpg,1008,756,x,203,380,262,489
x.12.jpg,1008,756,x,264,410,300,466
x.12.jpg,1008,756,x,332,394,386,520
x.12.jpg,1008,756,x,406,433,452,493
x.12.jpg,1008,756,x,480,416,573,558
3.7.jpg,1008,756,3,99,74,236,285
3.7.jpg,1008,756,3,303,74,430,286
3.7.jpg,1008,756,3,474,79,588,280
3.7.jpg,1008,756,3,618,85,745,286
3.7.jpg,1008,756,3,770,76,874,287
3.7.jpg,1008,756,3,104,277,246,483
3.7.jpg,1008,756,3,297,283,416,483
3.7.jpg,1008,756,3,468,276,599,477
3.7.jpg,1008,756,3,618,285,730,480
3.7.jpg,1008,756,3,777,286,923,475
3.7.jpg,1008,756,3,86,510,223,701
3.7.jpg,1008,756,3,280,488,420,711
3.7.jpg,1008,756,3,494,480,618,689
3.7.jpg,1008,756,3,639,483,758,691
3.7.jpg,1008,756,3,785,487,912,705
x.10.jpg,1008,756,x,350,253,404,328
x.10.jpg,1008,756,x,436,248,494,315
x.10.jpg,1008,756,x,517,241,579,316
x.10.jpg,1008,756,x,595,239,652,313
x.10.jpg,1008,756,x,675,232,742,315
x.10.jpg,1008,756,x,368,342,429,421
x.10.jpg,1008,756,x,435,330,495,407
x.10.jpg,1008,756,x,527,332,579,417
x.10.jpg,1008,756,x,598,333,665,417
x.10.jpg,1008,756,x,674,324,740,415
x.10.jpg,1008,756,x,366,428,433,526
x.10.jpg,1008,756,x,453,445,489,495
x.10.jpg,1008,756,x,509,421,583,524
x.10.jpg,1008,756,x,605,434,642,492
x.10.jpg,1008,756,x,663,418,742,522
3.5.jpg,1008,756,3,112,51,259,297
3.5.jpg,1008,756,3,306,59,452,282
3.5.jpg,1008,756,3,507,54,627,287
3.5.jpg,1008,756,3,658,48,765,291
3.5.jpg,1008,756,3,810,46,938,298
3.5.jpg,1008,756,3,128,292,260,482
3.5.jpg,1008,756,3,323,291,435,487
3.5.jpg,1008,756,3,510,294,616,473
3.5.jpg,1008,756,3,635,287,763,471
3.5.jpg,1008,756,3,811,286,933,476
3.5.jpg,1008,756,3,153,491,277,670
3.5.jpg,1008,756,3,313,494,454,670
3.5.jpg,1008,756,3,504,476,603,666
3.5.jpg,1008,756,3,626,481,746,668
3.5.jpg,1008,756,3,783,481,905,694
1.7.jpg,1008,756,1,197,112,242,262
1.7.jpg,1008,756,1,335,106,410,265
1.7.jpg,1008,756,1,466,109,550,268
1.7.jpg,1008,756,1,621,110,715,265
1.7.jpg,1008,756,1,780,111,871,270
1.7.jpg,1008,756,1,176,276,247,434
1.7.jpg,1008,756,1,328,277,407,423
1.7.jpg,1008,756,1,492,275,558,405
1.7.jpg,1008,756,1,633,271,721,407
1.7.jpg,1008,756,1,786,275,881,426
1.7.jpg,1008,756,1,152,463,248,650
1.7.jpg,1008,756,1,326,446,444,663
1.7.jpg,1008,756,1,488,446,589,624
1.7.jpg,1008,756,1,674,433,754,621
1.7.jpg,1008,756,1,806,438,912,658
(.5.jpg,1008,756,(,130,13,253,188
(.5.jpg,1008,756,(,292,11,434,201
(.5.jpg,1008,756,(,493,28,598,213
(.5.jpg,1008,756,(,648,38,751,224
(.5.jpg,1008,756,(,813,51,893,226
(.5.jpg,1008,756,(,139,213,257,399
(.5.jpg,1008,756,(,344,229,468,441
(.5.jpg,1008,756,(,501,239,622,439
(.5.jpg,1008,756,(,677,232,775,446
(.5.jpg,1008,756,(,810,252,897,481
(.5.jpg,1008,756,(,129,442,256,679
(.5.jpg,1008,756,(,340,451,493,668
(.5.jpg,1008,756,(,544,466,627,648
(.5.jpg,1008,756,(,697,475,809,658
(.5.jpg,1008,756,(,846,500,947,657
7.1.jpg,1008,756,7,99,57,271,286
7.1.jpg,1008,756,7,374,60,506,273
7.1.jpg,1008,756,7,552,42,686,273
7.1.jpg,1008,756,7,716,56,834,285
7.1.jpg,1008,756,7,836,58,970,305
7.1.jpg,1008,756,7,106,313,232,509
7.1.jpg,1008,756,7,294,298,447,494
7.1.jpg,1008,756,7,470,298,595,500
7.1.jpg,1008,756,7,627,293,758,501
7.1.jpg,1008,756,7,779,291,903,503
7.1.jpg,1008,756,7,88,520,242,697
7.1.jpg,1008,756,7,260,506,415,686
7.1.jpg,1008,756,7,460,513,593,706
7.1.jpg,1008,756,7,604,507,734,707
7.1.jpg,1008,756,7,753,510,928,695
n.7.jpg,1008,756,n,152,118,269,234
n.7.jpg,1008,756,n,323,97,482,235
n.7.jpg,1008,756,n,527,112,654,240
n.7.jpg,1008,756,n,674,115,760,217
n.7.jpg,1008,756,n,815,116,901,221
n.7.jpg,1008,756,n,175,288,283,432
n.7.jpg,1008,756,n,333,298,445,433
n.7.jpg,1008,756,n,512,286,585,420
n.7.jpg,1008,756,n,638,283,730,440
n.7.jpg,1008,756,n,801,275,876,427
n.7.jpg,1008,756,n,191,492,271,600
n.7.jpg,1008,756,n,328,482,428,592
n.7.jpg,1008,756,n,474,476,559,591
n.7.jpg,1008,756,n,615,486,689,600
n.7.jpg,1008,756,n,771,481,865,606
add1.10.jpg,1008,756,4,106,51,230,218
add1.10.jpg,1008,756,-,286,91,401,166
add1.10.jpg,1008,756,2,471,51,601,212
add1.10.jpg,1008,756,<,650,59,804,227
add1.10.jpg,1008,756,3,833,70,942,234
add1.10.jpg,1008,756,7,111,257,230,410
add1.10.jpg,1008,756,-,276,294,404,363
add1.10.jpg,1008,756,3,462,257,559,394
add1.10.jpg,1008,756,<,629,259,762,393
add1.10.jpg,1008,756,5,805,257,939,386
add1.10.jpg,1008,756,1,109,441,192,571
add1.10.jpg,1008,756,-,239,452,400,536
add1.10.jpg,1008,756,1,456,417,540,544
add1.10.jpg,1008,756,<,592,417,724,526
add1.10.jpg,1008,756,9,785,403,876,545
add1.10.jpg,1008,756,6,106,592,205,724
add1.10.jpg,1008,756,-,256,633,364,683
add1.10.jpg,1008,756,5,423,564,554,720
add1.10.jpg,1008,756,=,585,576,670,668
add1.10.jpg,1008,756,1,758,562,851,679
5.3.jpg,1008,756,5,356,52,477,232
5.3.jpg,1008,756,5,489,83,589,230
5.3.jpg,1008,756,5,606,92,669,238
5.3.jpg,1008,756,5,674,106,730,263
5.3.jpg,1008,756,5,727,112,783,258
5.3.jpg,1008,756,5,369,271,450,381
5.3.jpg,1008,756,5,477,253,560,387
5.3.jpg,1008,756,5,575,242,639,366
5.3.jpg,1008,756,5,657,258,697,353
5.3.jpg,1008,756,5,709,256,768,381
5.3.jpg,1008,756,5,381,415,464,553
5.3.jpg,1008,756,5,488,401,560,540
5.3.jpg,1008,756,5,566,383,626,523
5.3.jpg,1008,756,5,638,383,694,509
5.3.jpg,1008,756,5,712,365,760,469
add2.8.jpg,1008,756,1,334,226,380,297
add2.8.jpg,1008,756,+,424,238,453,271
add2.8.jpg,1008,756,1,492,221,532,281
add2.8.jpg,1008,756,=,585,228,626,264
add2.8.jpg,1008,756,2,651,210,713,286
add2.8.jpg,1008,756,2,342,316,395,370
add2.8.jpg,1008,756,+,435,316,463,350
add2.8.jpg,1008,756,2,485,317,530,359
add2.8.jpg,1008,756,=,570,307,617,351
add2.8.jpg,1008,756,4,647,301,707,358
add2.8.jpg,1008,756,3,353,392,389,445
add2.8.jpg,1008,756,+,430,388,471,441
add2.8.jpg,1008,756,3,483,379,521,432
add2.8.jpg,1008,756,=,569,388,618,423
add2.8.jpg,1008,756,6,659,374,692,424
add2.8.jpg,1008,756,4,346,464,385,522
add2.8.jpg,1008,756,+,430,469,456,507
add2.8.jpg,1008,756,4,482,457,526,515
add2.8.jpg,1008,756,=,558,459,606,506
add2.8.jpg,1008,756,8,645,447,701,520
add2.9.jpg,1008,756,5,112,35,246,171
add2.9.jpg,1008,756,+,304,59,364,145
add2.9.jpg,1008,756,5,438,36,542,185
add2.9.jpg,1008,756,=,615,76,711,159
add2.9.jpg,1008,756,1,756,56,826,187
add2.9.jpg,1008,756,0,847,73,940,187
add2.9.jpg,1008,756,6,124,216,220,362
add2.9.jpg,1008,756,+,289,235,395,353
add2.9.jpg,1008,756,6,436,233,521,368
add2.9.jpg,1008,756,=,566,262,660,347
add2.9.jpg,1008,756,1,713,241,788,369
add2.9.jpg,1008,756,2,821,246,921,370
add2.9.jpg,1008,756,7,126,389,236,518
add2.9.jpg,1008,756,+,295,400,365,488
add2.9.jpg,1008,756,7,410,400,516,528
add2.9.jpg,1008,756,=,560,405,652,512
add2.9.jpg,1008,756,1,687,395,770,528
add2.9.jpg,1008,756,4,805,400,905,528
add2.9.jpg,1008,756,8,118,539,216,691
add2.9.jpg,1008,756,+,263,547,359,660
add2.9.jpg,1008,756,8,400,550,500,673
add2.9.jpg,1008,756,=,552,576,654,668
add2.9.jpg,1008,756,1,695,553,777,659
add2.9.jpg,1008,756,6,810,540,897,668
5.2.jpg,1008,756,5,241,164,335,298
5.2.jpg,1008,756,5,371,168,460,294
5.2.jpg,1008,756,5,483,166,579,293
5.2.jpg,1008,756,5,581,160,680,303
5.2.jpg,1008,756,5,671,168,766,304
5.2.jpg,1008,756,5,248,313,327,405
5.2.jpg,1008,756,5,344,297,433,416
5.2.jpg,1008,756,5,442,289,544,399
5.2.jpg,1008,756,5,546,307,624,410
5.2.jpg,1008,756,5,650,306,766,420
5.2.jpg,1008,756,5,258,424,347,544
5.2.jpg,1008,756,5,350,413,450,534
5.2.jpg,1008,756,5,451,416,529,545
5.2.jpg,1008,756,5,527,413,620,539
5.2.jpg,1008,756,5,642,410,744,539
2.12.jpg,1008,756,2,147,59,234,207
2.12.jpg,1008,756,2,248,47,363,200
2.12.jpg,1008,756,2,383,29,500,195
2.12.jpg,1008,756,2,515,7,628,207
2.12.jpg,1008,756,2,651,7,788,211
2.12.jpg,1008,756,2,150,228,217,357
2.12.jpg,1008,756,2,236,229,335,391
2.12.jpg,1008,756,2,351,221,456,400
2.12.jpg,1008,756,2,469,232,581,445
2.12.jpg,1008,756,2,604,248,729,486
2.12.jpg,1008,756,2,151,375,217,521
2.12.jpg,1008,756,2,216,392,321,558
2.12.jpg,1008,756,2,324,415,420,592
2.12.jpg,1008,756,2,426,439,532,654
2.12.jpg,1008,756,2,550,469,716,717
add1.11.jpg,1008,756,9,107,27,201,145
add1.11.jpg,1008,756,5,298,21,387,128
add1.11.jpg,1008,756,1,435,27,501,127
add1.11.jpg,1008,756,>,563,30,629,106
add1.11.jpg,1008,756,n,680,41,769,154
add1.11.jpg,1008,756,div,828,65,942,173
add1.11.jpg,1008,756,8,112,162,204,321
add1.11.jpg,1008,756,4,283,180,359,318
add1.11.jpg,1008,756,0,407,197,501,313
add1.11.jpg,1008,756,(,538,176,609,313
add1.11.jpg,1008,756,x,670,199,745,300
add1.11.jpg,1008,756,7,97,352,205,491
add1.11.jpg,1008,756,3,270,363,333,504
add1.11.jpg,1008,756,=,382,382,473,471
add1.11.jpg,1008,756,),528,347,609,506
add1.11.jpg,1008,756,+,656,362,721,464
add1.11.jpg,1008,756,6,92,516,176,681
add1.11.jpg,1008,756,2,244,556,330,674
add1.11.jpg,1008,756,<,387,559,459,660
add1.11.jpg,1008,756,^,509,560,595,657
add1.11.jpg,1008,756,-,648,592,726,640
n.6.jpg,1008,756,n,333,210,392,287
n.6.jpg,1008,756,n,433,215,493,286
n.6.jpg,1008,756,n,527,211,592,285
n.6.jpg,1008,756,n,603,209,645,273
n.6.jpg,1008,756,n,671,206,727,280
n.6.jpg,1008,756,n,340,306,399,398
n.6.jpg,1008,756,n,421,305,482,388
n.6.jpg,1008,756,n,498,300,558,392
n.6.jpg,1008,756,n,588,301,646,397
n.6.jpg,1008,756,n,676,307,727,392
n.6.jpg,1008,756,n,330,418,386,503
n.6.jpg,1008,756,n,410,407,470,493
n.6.jpg,1008,756,n,499,411,553,489
n.6.jpg,1008,756,n,574,422,629,501
n.6.jpg,1008,756,n,654,420,732,506
(.4.jpg,1008,756,(,442,241,482,307
(.4.jpg,1008,756,(,497,236,542,306
(.4.jpg,1008,756,(,562,235,603,306
(.4.jpg,1008,756,(,616,234,652,304
(.4.jpg,1008,756,(,671,234,707,295
(.4.jpg,1008,756,(,454,313,487,371
(.4.jpg,1008,756,(,516,312,547,383
(.4.jpg,1008,756,(,564,313,610,381
(.4.jpg,1008,756,(,626,303,659,379
(.4.jpg,1008,756,(,666,305,705,388
(.4.jpg,1008,756,(,460,387,485,453
(.4.jpg,1008,756,(,516,386,560,448
(.4.jpg,1008,756,(,579,386,607,450
(.4.jpg,1008,756,(,633,385,662,446
(.4.jpg,1008,756,(,685,392,721,447
1.6.jpg,1008,756,1,340,194,380,281
1.6.jpg,1008,756,1,413,201,466,293
1.6.jpg,1008,756,1,483,194,527,282
1.6.jpg,1008,756,1,562,200,595,285
1.6.jpg,1008,756,1,644,200,681,294
1.6.jpg,1008,756,1,348,295,392,380
1.6.jpg,1008,756,1,417,298,473,374
1.6.jpg,1008,756,1,486,297,528,360
1.6.jpg,1008,756,1,557,297,603,364
1.6.jpg,1008,756,1,633,297,671,377
1.6.jpg,1008,756,1,353,383,392,458
1.6.jpg,1008,756,1,423,377,469,459
1.6.jpg,1008,756,1,492,366,528,448
1.6.jpg,1008,756,1,565,371,600,452
1.6.jpg,1008,756,1,627,375,662,463
